Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
sexy-loves.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
bernardchandran.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
impuls-flora.by,0,0,1,5,0,0,0,1,0,1,0,1,1,1,1,1,1
ppkunden-onlineservice.de,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
totalsportnetwork.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
mebdco.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
lovemura.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
studiork.net,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
pastehtml.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
pls-print.com,0,0,1,2,0,0,1,1,0,1,0,1,0,0,1,0,1
krynwyjfuxkps.ru,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
visualartcayman.com,0,0,1,4,0,0,0,0,0,1,0,0,1,1,1,1,1
miger.pearlstorehouse.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
deducibly.ecotecbiotics.info,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
hostinabox.gr,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
pavostore.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1,1
vast.bp3862928.btrll.com,0,0,1,2,1,0,0,0,0,1,1,1,1,1,1,1,1
avijehdaroo.co,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
undvemofo.ru,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
welcomeworld.ru,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,1
eachm.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
hifidemoroom.in,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,1
cloud75..eu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ontraksolution.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
terminaldemanizales.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
vrruwpuccbud.info,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
115.159.88.124:80,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
johnsonwireco.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
broblemachiri.cloudaccess.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
guanirama-afirgud.com,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
knochem.samsu.ru,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
sellerpay.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
vibesjamaica.com,0,0,1,6,1,0,0,0,0,1,0,1,1,1,1,1,1
hydraulicpowerpack.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
publish.comcast.net,0,0,1,2,0,0,0,0,0,1,1,0,1,1,1,1,1
postosp400.com,0,0,1,11,0,0,0,0,0,1,0,0,1,1,1,1,1
paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
paypal.com.fr.cgi-bin.webscr.cmd.login-run.dispatch.5885801301f8263663380288729038555404424303.clinicalresearchportal.in,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
altts.org,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
dhoso.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1
tardafs.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
designspd.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
194.1.239.152,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
ecoledesalsa.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1
eu.diablo.net.ms.sm-login.in,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
lakoner.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
h-ec.ae,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
vendalogo.com.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
ebills-etisalat.gagsmith.net,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
panda-forumx.tk,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
socialnetwork95039.p.ht,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,1
prosperityondemand.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
ojek5hl0gr1q.az.pl,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,1
syamasahithi.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
'sevkon.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
oneills.net.au,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
fingalcsrnetwork.ie,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
nyamurongiadvocates.com,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1
tibiaprem.za.pl,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
djfm.co.id,0,0,0,4,0,0,0,0,0,1,0,0,1,1,1,1,1
deportesprd.com,0,0,1,6,1,0,0,0,1,1,1,1,1,1,1,1,1
homeseekerstexas.com,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
my.screenname.aol.com-cqr-login-login.ps-sitedomain-help.aol.com-sitestate-origurl-3dhttp3a-help.aol.com-help.e-trakkafasteners.co.uk,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
pollenconsultants.in,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
bvmsrl.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
kk4nlsjn45hh334fsf.drossstoic.at,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
lovetamaya.mywww.biz,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
account.buscaunamascota.interactivos123.com,0,0,1,4,0,0,0,0,0,1,0,0,1,1,1,1,1
nbawallpaper.org,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
h5zuvyasqszw5s7q.tor2web.fi,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
millionairechiropractic.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
vvorootad.top,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
rectalrenlo.ru,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
fiishtsqojfnrtmws.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
armidolf.net,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
mamaiqram.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
efax.pfdregistry.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
tertpertoru.ru,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
carb-e.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
webmail.mhcable.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
nam.x-y.net,0,0,0,5,0,0,0,1,0,1,0,1,1,1,1,1,1
136.243.237.197,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
oasisaccesorii.ro,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
lookilooki.se,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
pastehtml.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
xinchunge.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
xketxpqxj.work,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,3,0,0,0,1,0,1,0,1,1,1,1,1,1
njhtpj.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
thomas.e-legance.net,0,0,0,2,0,0,0,1,0,1,0,0,1,1,1,1,1
worldclassautoroc.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
gplayr.com,0,0,1,9,0,0,0,0,0,1,1,1,1,1,1,1,1
espacodonaneuza.com.br,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
boyom.wpwithus.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
seaviewcottagenj.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
54.93.101.5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
urbanstylistus.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
travicoperu.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
clinikat.co.il,0,0,1,5,0,0,1,0,1,1,1,1,1,1,1,1,1
lpmxp1047.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
0apogee.elephantfish.co.uk,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
clientexclusivo.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
arcumnederland.nl,0,0,1,4,1,0,0,0,1,1,1,1,1,1,1,1,1
smartcards.host,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
109.234.35.123,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
vkt-rus.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
164.132.50.144,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
ngcoglobal.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
82.146.36.97,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
websamrat.in,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
hotellaconchiglialmd.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
wooperformance.com,0,0,1,4,0,0,0,0,0,1,0,0,1,1,1,1,1
client-verifications.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
cetis43.mx,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
spiritualsupportcenter.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
ysgrp.com.cn,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1
mxp224.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
chihuahuainvita.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
noenoehawaii.com,0,0,1,8,0,0,0,0,0,1,0,0,1,1,1,1,1
paypal.com.ci.in.web.md.login.suit.ditch.5641124456.6654.kurslarburada.net,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ndsemi.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
bdrlm3886n.mobunydafppw.info,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
loja.mundoexistencial.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
peche-sportive-martinique.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
denizlideevdenevenakliyat.com,0,0,1,3,0,0,1,0,0,1,0,1,1,1,1,1,1
dop-city.ru,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
leashesbylisa.com,0,0,1,4,0,0,0,0,0,1,0,0,1,1,1,1,1
auto.91wd.cn,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
kh2.co.uk,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
cetis43.mx,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
astagency.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
jhomitevd2abj3fk.onion.to,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
elitemag.info,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
engeforpavimentacao.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
'tmalltops.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
cityemb.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
web-freemobile-assistance.info,0,0,1,6,0,0,0,1,1,1,1,1,1,1,1,1,1
dedivan.ru,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
jonnychangginc.ru,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
melthmethodcanada.ca,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
cordobmaq.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
diavent.net,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1
tdqcbqpbwtgnpjkvi.pl,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
plumberkloof.co.za,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,1
free-logs875wn37shg.fr,0,0,1,10,0,0,0,1,1,1,1,1,1,1,1,1,1
sauceonsidestudios.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
jinxiuyuanlin.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
liuheng.chengxuren.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
syshost.ro,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,1
chinarollforming.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
atcgoaltending.com,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,1
spreadsheets.google.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
'www.arangnarang.com,0,0,1,3,1,0,0,0,1,1,1,1,1,1,1,1,1
socialbrandedu.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
jjscakery.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
remorquesfranc.net,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,1
a1d4m.kfj.cc:1611,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
poderosalilith.com.br,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
milololkklsks.x11s.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
netassistcache.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sfpmc.com,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
hlanz.org,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
glsa.ro,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1
rosivani.go.ro,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
fiveclean.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
5.196.241.204,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
vetacocinas.mx,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
garrisonscyclery.com,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1
fxprz.hohyzuketexppw.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
reamstat.link,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sonajp.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
bluestocking.co.za,0,0,1,4,0,0,0,0,0,1,0,0,1,1,1,1,1
digilander.libero.it,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
macdaviddfirst.info,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
rekrim.addr.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
91.239.25.109:6892,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
see.nohealthinsurance.org,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
bee-store.ro,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
news.mail--club.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
centralpc.cl,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
smp.com.mx,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
agricolalombardi.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
clara-admin.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
'update-informations032.creativeplaythings.com.au,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
scpremiumbikes.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
almadmon.com,0,0,1,7,0,0,0,0,0,1,0,0,1,1,1,1,1
two-of-us.at,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
gkxuvciq.ru,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
joelblock.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
lsxxg.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
lajaniquerafm.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
mariettasdi.pw,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
disijax.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,1,1
ironskype.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
fenwaycourier.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
beauty-plus.co.uk,0,0,1,4,0,0,0,1,0,1,0,0,1,1,1,1,1
coparmexsinaloa.org,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
logimax.net.in,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
kindomain2.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
innovatoreeventos.com.br,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
restaurantesaopedro.net,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
nsit4esite.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
elmen.heliohost.org,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
terrysworldofgiftsandbargains.co.uk,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
ssank.diytboajojvaggkz.gq:35755,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1
twitter.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
webmail.chukai.co.th,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
86.104.134.144,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
tabidzuwek.ru,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
deadly-city.com,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
us.battle.net.login.en.rp-login.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
findmeabag.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
apartmani-percinovic.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1,1
hasatbey.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
sh-yanmei.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
dedivan.ru,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
claassistencia.com.br,0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,1,1
boservice.info,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
serge-aramis.com,0,0,1,7,0,0,0,1,1,1,1,1,1,1,1,1,1
freakinveganstore.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
soylatino.org,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
secure.runescape.com.ppeu.asia,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
todsanhuu.mn,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1
tangoshow.it,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
thesmileforsuccess.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
esxcc.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
all-rides.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
dl.dropboxusercontent.com,0,0,1,3,0,0,1,0,0,1,1,1,1,1,1,1,1
adriandomini.com.ar,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1
wave.progressfilm.co.uk,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
sofotosbook.com.br,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
yussvgksffaa.biz,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
xoutdoorsolutions.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
chris-pardo.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
studionabik.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1
maison-tic.org,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
fra1.ib.adnxs.com,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
francescofoglia.eu,0,0,1,6,1,0,0,0,1,1,1,1,1,1,1,1,1
rainbowsystem.in,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
depic.cba.pl,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
eepheverseoftheday.org,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
athomegirl.com,0,0,1,4,0,0,0,0,0,1,0,0,1,1,1,1,1
angermeir.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
176.103.56.120,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
paypal.com.us.cgi-bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee83d0fa72c947f193f8fd.nossoreencontro.portalcapoeira.com,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1
brkos.borec.cz,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
desortty534tyu.guidgiuititer.pathoftheordinary.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
ib.adnxs.com,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
runallway.com.br,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
platinumrealtygroup.com.au,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
lmcreativedesign.com.br,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
extraordinary-events.net,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1,1
cosmobalance.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
shagunproperty.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
spiritualactivism.org,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
kinhtexaydung.biz,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
bradesco-lb7.hut4.ru,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
rsxxx.com,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1
abainternationaltoursandtravel.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
www . metacu . ygto . com ,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
djordjevicandriush.rentbuysellhobbs.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
paypal.com.us.cgi-bin.webscr.cmd.login.processing.login.cmd.login.done.login.access.1331385338.eyitayoadesuyi.org,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
paypal.com.login.submit.resolutionc.enter.report.problems.dispute.transactions.flow.session.webdevvers.nl,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
flashtest.me,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
pastehtml.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
bussiness.28376.kingdream.kz,0,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
centralfirepro.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
electborelli.org,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
211.133.144.17,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
glifo.net,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,1
bplprojekt.pl,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
zeplost.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
cp17061.tmweb.ru,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
mctuwvxfcmpqyixd.pl,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
center-paypal-resolution-com.cgi-bin.p3-lefilm.fr,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
ahpne.info,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
cpiano.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
webframez.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
gestion-mtro.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
mail4host.xyz,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
iitp.org.br,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1
grangestoves.ie,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
appsnewhot.ddns.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
mahamaya1ifesciences.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
cndoubleegret.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1
ancgifrpx.szm.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
cmhgdddf.askar-gcc.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
scan.novahue.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
fineprintshop.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
esxcc.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
Stimmwissenschaften.de,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
babinet.cz,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,1
us.battle.net.en.zz-rs.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
sevkon.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
recargas.16mb.com,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,1
zip3.ru,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
wholesalefitness.ca,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,1
81.177.22.179,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
